AlertTimestamp,StoreID,ReportMonth,StoreLocation,StoreCategory,Metric,ObservedValue,Threshold,Operator,BreachAmount,Severity,RecommendedAction
2026-05-28 12:31:54,STORE-0626,2024-07-31,San Francisco,Electronics,NPS,16.6,25.0,<,8.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0632,2025-01-31,Sacramento,Grocery,NPS,16.6,25.0,<,8.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1016,2025-01-31,Los Angeles,Electronics,NPS,16.6,25.0,<,8.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0131,2025-04-30,Palo Alto,Clothing,NPS,16.7,25.0,<,8.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0271,2024-12-31,Palo Alto,Electronics,NPS,16.7,25.0,<,8.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0440,2025-01-31,San Francisco,Clothing,NPS,16.7,25.0,<,8.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0534,2024-11-30,Palo Alto,Electronics,NPS,16.7,25.0,<,8.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1494,2024-11-30,Sacramento,Grocery,NPS,16.7,25.0,<,8.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0291,2024-08-31,San Francisco,Grocery,NPS,16.8,25.0,<,8.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0314,2024-07-31,Sacramento,Electronics,NPS,16.8,25.0,<,8.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0436,2024-09-30,San Francisco,Clothing,NPS,16.8,25.0,<,8.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0633,2025-02-28,Sacramento,Electronics,NPS,16.8,25.0,<,8.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1023,2025-08-31,Los Angeles,Grocery,NPS,16.8,25.0,<,8.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0199,2024-12-31,Los Angeles,Clothing,NPS,16.9,25.0,<,8.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0352,2025-09-30,Sacramento,Grocery,NPS,16.9,25.0,<,8.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0484,2024-09-30,Los Angeles,Electronics,NPS,16.9,25.0,<,8.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1213,2025-06-30,Los Angeles,Clothing,NPS,16.9,25.0,<,8.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1606,2026-03-31,Sacramento,Grocery,NPS,16.9,25.0,<,8.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0409,2024-06-30,Sacramento,Electronics,NPS,17.0,25.0,<,8.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1598,2025-07-31,San Francisco,Electronics,NPS,17.0,25.0,<,8.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1608,2026-05-31,Los Angeles,Clothing,NPS,17.0,25.0,<,8.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1232,2025-01-31,San Francisco,Clothing,NPS,17.1,25.0,<,7.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0009,2025-02-28,Palo Alto,Electronics,NPS,17.2,25.0,<,7.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0466,2025-03-31,Sacramento,Clothing,NPS,17.2,25.0,<,7.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0639,2025-08-31,San Francisco,Clothing,NPS,17.2,25.0,<,7.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0985,2024-06-30,Palo Alto,Grocery,NPS,17.2,25.0,<,7.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0401,2025-10-31,San Francisco,Clothing,NPS,17.3,25.0,<,7.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1621,2025-06-30,Los Angeles,Grocery,NPS,17.3,25.0,<,7.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0339,2024-08-31,Los Angeles,Grocery,NPS,17.4,25.0,<,7.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1043,2025-04-30,Palo Alto,Grocery,NPS,17.4,25.0,<,7.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1630,2026-03-31,Los Angeles,Grocery,NPS,17.4,25.0,<,7.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0066,2025-11-30,San Francisco,Clothing,NPS,17.5,25.0,<,7.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0475,2025-12-31,San Francisco,Grocery,NPS,17.5,25.0,<,7.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0601,2024-06-30,Los Angeles,Electronics,NPS,17.5,25.0,<,7.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0942,2024-11-30,Los Angeles,Electronics,NPS,17.5,25.0,<,7.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1387,2025-12-31,Sacramento,Clothing,NPS,17.5,25.0,<,7.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0619,2025-12-31,Palo Alto,Grocery,NPS,17.6,25.0,<,7.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0671,2026-04-30,Palo Alto,Clothing,NPS,17.6,25.0,<,7.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0393,2025-02-28,Sacramento,Grocery,NPS,17.7,25.0,<,7.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1258,2025-03-31,San Francisco,Clothing,NPS,17.7,25.0,<,7.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1613,2024-10-31,Sacramento,Grocery,NPS,17.7,25.0,<,7.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0786,2025-11-30,San Francisco,Grocery,NPS,17.8,25.0,<,7.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0914,2024-07-31,San Francisco,Grocery,NPS,17.8,25.0,<,7.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1146,2025-11-30,Sacramento,Grocery,NPS,17.8,25.0,<,7.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1419,2024-08-31,San Francisco,Grocery,NPS,17.8,25.0,<,7.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0535,2024-12-31,San Francisco,Grocery,NPS,17.9,25.0,<,7.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0617,2025-10-31,Sacramento,Electronics,NPS,17.9,25.0,<,7.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0415,2024-12-31,Sacramento,Electronics,NPS,18.0,25.0,<,7.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1117,2025-06-30,Sacramento,Electronics,NPS,18.0,25.0,<,7.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0118,2026-03-31,Palo Alto,Electronics,NPS,18.1,25.0,<,6.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0708,2025-05-31,Palo Alto,Electronics,NPS,18.1,25.0,<,6.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1368,2026-05-31,San Francisco,Grocery,NPS,18.2,25.0,<,6.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0028,2024-09-30,Los Angeles,Clothing,NPS,18.3,25.0,<,6.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0494,2025-07-31,Palo Alto,Grocery,NPS,18.3,25.0,<,6.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1427,2025-04-30,Palo Alto,Clothing,NPS,18.3,25.0,<,6.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1570,2025-03-31,Sacramento,Clothing,NPS,18.3,25.0,<,6.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1575,2025-08-31,Palo Alto,Grocery,NPS,18.3,25.0,<,6.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0831,2025-08-31,Los Angeles,Clothing,NPS,18.4,25.0,<,6.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1143,2025-08-31,Los Angeles,Clothing,NPS,18.4,25.0,<,6.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1640,2025-01-31,San Francisco,Grocery,NPS,18.4,25.0,<,6.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0561,2025-02-28,Los Angeles,Clothing,NPS,18.5,25.0,<,6.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0567,2025-08-31,Palo Alto,Clothing,NPS,18.5,25.0,<,6.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0909,2026-02-28,Sacramento,Grocery,NPS,18.5,25.0,<,6.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1134,2024-11-30,Palo Alto,Electronics,NPS,18.5,25.0,<,6.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0073,2024-06-30,Sacramento,Grocery,NPS,18.6,25.0,<,6.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0967,2024-12-31,Sacramento,Grocery,NPS,18.6,25.0,<,6.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0086,2025-07-31,Sacramento,Grocery,NPS,18.7,25.0,<,6.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0168,2026-05-31,Palo Alto,Electronics,NPS,18.7,25.0,<,6.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0604,2024-09-30,Sacramento,Grocery,NPS,18.7,25.0,<,6.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0836,2026-01-31,Los Angeles,Grocery,NPS,18.7,25.0,<,6.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1352,2025-01-31,San Francisco,Grocery,NPS,18.7,25.0,<,6.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0074,2024-07-31,Los Angeles,Grocery,NPS,18.8,25.0,<,6.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1342,2026-03-31,Los Angeles,Electronics,NPS,18.8,25.0,<,6.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1382,2025-07-31,Los Angeles,Grocery,NPS,18.8,25.0,<,6.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0047,2026-04-30,Palo Alto,Clothing,Resolution Time,24.79,24.0,>,0.79,HIGH,Support queue is slow; staffing or prioritization may be needed.
2026-05-28 12:31:54,STORE-0298,2025-03-31,Los Angeles,Electronics,Resolution Time,24.78,24.0,>,0.78,HIGH,Support queue is slow; staffing or prioritization may be needed.
2026-05-28 12:31:54,STORE-1477,2025-06-30,Palo Alto,Grocery,Resolution Time,24.73,24.0,>,0.73,HIGH,Support queue is slow; staffing or prioritization may be needed.
2026-05-28 12:31:54,STORE-0051,2024-08-31,San Francisco,Electronics,Conversion Rate,0.0182,0.02,<,0.0018,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0999,2025-08-31,Palo Alto,Grocery,Conversion Rate,0.0182,0.02,<,0.0018,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1242,2025-11-30,Sacramento,Clothing,Conversion Rate,0.0182,0.02,<,0.0018,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0146,2024-07-31,Sacramento,Electronics,Conversion Rate,0.0183,0.02,<,0.0017,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0255,2025-08-31,Palo Alto,Clothing,Conversion Rate,0.0183,0.02,<,0.0017,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0366,2024-11-30,San Francisco,Clothing,Conversion Rate,0.0183,0.02,<,0.0017,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0476,2026-01-31,Sacramento,Clothing,Conversion Rate,0.0183,0.02,<,0.0017,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0479,2026-04-30,Los Angeles,Electronics,Conversion Rate,0.0183,0.02,<,0.0017,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1505,2025-10-31,Sacramento,Clothing,Conversion Rate,0.0183,0.02,<,0.0017,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1646,2025-07-31,Sacramento,Clothing,Conversion Rate,0.0183,0.02,<,0.0017,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0206,2025-07-31,Los Angeles,Clothing,Conversion Rate,0.0184,0.02,<,0.0016,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0243,2024-08-31,Los Angeles,Clothing,Conversion Rate,0.0184,0.02,<,0.0016,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0636,2025-05-31,San Francisco,Clothing,Conversion Rate,0.0184,0.02,<,0.0016,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0692,2026-01-31,San Francisco,Grocery,Conversion Rate,0.0184,0.02,<,0.0016,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1311,2025-08-31,Palo Alto,Electronics,Conversion Rate,0.0184,0.02,<,0.0016,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0056,2025-01-31,Palo Alto,Electronics,Conversion Rate,0.0185,0.02,<,0.0015,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0157,2025-06-30,Los Angeles,Electronics,Conversion Rate,0.0185,0.02,<,0.0015,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0329,2025-10-31,San Francisco,Electronics,Conversion Rate,0.0185,0.02,<,0.0015,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0521,2025-10-31,Sacramento,Electronics,Conversion Rate,0.0185,0.02,<,0.0015,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0536,2025-01-31,San Francisco,Electronics,Conversion Rate,0.0185,0.02,<,0.0015,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0601,2024-06-30,Los Angeles,Electronics,Conversion Rate,0.0185,0.02,<,0.0015,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1073,2025-10-31,San Francisco,Clothing,Conversion Rate,0.0185,0.02,<,0.0015,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1280,2025-01-31,Sacramento,Clothing,Conversion Rate,0.0185,0.02,<,0.0015,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1464,2026-05-31,Palo Alto,Electronics,Conversion Rate,0.0185,0.02,<,0.0015,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1558,2026-03-31,Palo Alto,Clothing,Conversion Rate,0.0185,0.02,<,0.0015,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0035,2025-04-30,Los Angeles,Clothing,Conversion Rate,0.0186,0.02,<,0.0014,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0220,2024-09-30,Palo Alto,Clothing,Conversion Rate,0.0186,0.02,<,0.0014,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0409,2024-06-30,Sacramento,Electronics,Conversion Rate,0.0186,0.02,<,0.0014,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1503,2025-08-31,Los Angeles,Electronics,Conversion Rate,0.0186,0.02,<,0.0014,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1578,2025-11-30,Palo Alto,Electronics,Conversion Rate,0.0186,0.02,<,0.0014,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0222,2024-11-30,Sacramento,Electronics,Conversion Rate,0.0187,0.02,<,0.0013,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0489,2025-02-28,Sacramento,Electronics,Conversion Rate,0.0187,0.02,<,0.0013,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0500,2026-01-31,Palo Alto,Clothing,Conversion Rate,0.0187,0.02,<,0.0013,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0701,2024-10-31,Los Angeles,Grocery,Conversion Rate,0.0187,0.02,<,0.0013,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1142,2025-07-31,Sacramento,Electronics,Conversion Rate,0.0187,0.02,<,0.0013,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1428,2025-05-31,Los Angeles,Electronics,Conversion Rate,0.0187,0.02,<,0.0013,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0571,2025-12-31,Los Angeles,Electronics,Conversion Rate,0.0188,0.02,<,0.0012,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0586,2025-03-31,Los Angeles,Electronics,Conversion Rate,0.0188,0.02,<,0.0012,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0799,2024-12-31,Palo Alto,Electronics,Conversion Rate,0.0188,0.02,<,0.0012,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0808,2025-09-30,Los Angeles,Clothing,Conversion Rate,0.0188,0.02,<,0.0012,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1067,2025-04-30,Palo Alto,Electronics,Conversion Rate,0.0188,0.02,<,0.0012,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1113,2025-02-28,Los Angeles,Electronics,Conversion Rate,0.0188,0.02,<,0.0012,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1264,2025-09-30,Palo Alto,Electronics,Conversion Rate,0.0188,0.02,<,0.0012,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1513,2024-06-30,Sacramento,Electronics,Conversion Rate,0.0188,0.02,<,0.0012,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1621,2025-06-30,Los Angeles,Grocery,Conversion Rate,0.0188,0.02,<,0.0012,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0007,2024-12-31,San Francisco,Electronics,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0047,2026-04-30,Palo Alto,Clothing,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0130,2025-03-31,Palo Alto,Clothing,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0453,2026-02-28,Palo Alto,Clothing,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0667,2025-12-31,Los Angeles,Clothing,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0781,2025-06-30,Los Angeles,Electronics,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0952,2025-09-30,Sacramento,Electronics,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0975,2025-08-31,San Francisco,Electronics,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1075,2025-12-31,Los Angeles,Electronics,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1179,2024-08-31,Los Angeles,Clothing,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1229,2024-10-31,Los Angeles,Clothing,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1602,2025-11-30,San Francisco,Electronics,Conversion Rate,0.0189,0.02,<,0.0011,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0470,2025-07-31,Los Angeles,Electronics,Conversion Rate,0.019,0.02,<,0.001,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0704,2025-01-31,San Francisco,Electronics,Conversion Rate,0.019,0.02,<,0.001,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1028,2026-01-31,Palo Alto,Electronics,Conversion Rate,0.019,0.02,<,0.001,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1093,2025-06-30,Los Angeles,Electronics,Conversion Rate,0.019,0.02,<,0.001,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1232,2025-01-31,San Francisco,Clothing,Conversion Rate,0.019,0.02,<,0.001,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1405,2025-06-30,Los Angeles,Clothing,Conversion Rate,0.019,0.02,<,0.001,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0139,2025-12-31,Los Angeles,Electronics,Conversion Rate,0.0191,0.02,<,0.0009,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0162,2025-11-30,Sacramento,Electronics,Conversion Rate,0.0191,0.02,<,0.0009,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0234,2025-11-30,Sacramento,Grocery,Conversion Rate,0.0191,0.02,<,0.0009,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0394,2025-03-31,Sacramento,Electronics,Conversion Rate,0.0191,0.02,<,0.0009,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0617,2025-10-31,Sacramento,Electronics,Conversion Rate,0.0191,0.02,<,0.0009,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0639,2025-08-31,San Francisco,Clothing,Conversion Rate,0.0191,0.02,<,0.0009,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0687,2025-08-31,Palo Alto,Electronics,Conversion Rate,0.0191,0.02,<,0.0009,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1310,2025-07-31,San Francisco,Electronics,Conversion Rate,0.0191,0.02,<,0.0009,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1341,2026-02-28,Sacramento,Electronics,Conversion Rate,0.0191,0.02,<,0.0009,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1466,2024-07-31,Palo Alto,Electronics,Conversion Rate,0.0191,0.02,<,0.0009,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0031,2024-12-31,Palo Alto,Electronics,Conversion Rate,0.0192,0.02,<,0.0008,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0369,2025-02-28,Los Angeles,Electronics,Conversion Rate,0.0192,0.02,<,0.0008,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0385,2024-06-30,Sacramento,Electronics,Conversion Rate,0.0192,0.02,<,0.0008,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0708,2025-05-31,Palo Alto,Electronics,Conversion Rate,0.0192,0.02,<,0.0008,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0823,2024-12-31,Los Angeles,Electronics,Conversion Rate,0.0192,0.02,<,0.0008,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0887,2026-04-30,Palo Alto,Electronics,Conversion Rate,0.0192,0.02,<,0.0008,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-0954,2025-11-30,Sacramento,Electronics,Conversion Rate,0.0192,0.02,<,0.0008,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1082,2024-07-31,Palo Alto,Electronics,Conversion Rate,0.0192,0.02,<,0.0008,HIGH,Footfall-to-customer conversion is soft.
2026-05-28 12:31:54,STORE-1172,2026-01-31,Sacramento,Electronics,Conversion Rate,0.0192,0.02,<,0.0008,HIGH,Footfall-to-customer conversion is soft.
